           1  8.9999996E-03  6.9063902E-04  1.3903904E-04
           2  1.7999999E-02  1.3585687E-03  2.7753005E-04
           3  2.6999999E-02  2.0399690E-03  4.1552543E-04
           4  3.5999998E-02  2.7254820E-03  5.5304705E-04
           5  4.4999998E-02  3.3337474E-03  6.9005019E-04
           6  5.3999998E-02  4.0830970E-03  8.2636991E-04
           7  6.2999994E-02  4.5573711E-03  9.6178922E-04
           8  7.1999997E-02  5.4143071E-03  1.0963067E-03
           9  8.1000000E-02  5.8553219E-03  1.2301995E-03
          10  9.0000004E-02  6.7033172E-03  1.3647524E-03
          11  9.9000007E-02  7.2198510E-03  1.5018712E-03
          12  0.1080000      7.9350471E-03  1.6443739E-03
          13  0.1170000      8.5704923E-03  1.7947605E-03
          14  0.1260000      9.0954304E-03  1.9542295E-03
          15  0.1350000      9.8911524E-03  2.1216429E-03
          16  0.1440000      1.0171413E-02  2.2927618E-03
          17  0.1530000      1.1166573E-02  2.4617733E-03
          18  0.1620000      1.1314332E-02  2.6224477E-03
          19  0.1710000      1.2382448E-02  2.7717028E-03
          20  0.1800000      1.2699425E-02  2.9113174E-03
          21  0.1890000      1.3525248E-02  3.0495257E-03
          22  0.1980000      1.4051378E-02  3.1994630E-03
          23  0.2070000      1.4582217E-02  3.3747498E-03
          24  0.2160001      1.5355349E-02  3.5842396E-03
          25  0.2250001      1.5542507E-02  3.8267337E-03
          26  0.2340001      1.6597390E-02  4.0914603E-03
          27  0.2430001      1.6412735E-02  4.3608635E-03
          28  0.2520001      1.7764211E-02  4.6171308E-03
          29  0.2610001      1.7832518E-02  4.8471754E-03
          30  0.2700001      1.8843651E-02  5.0460817E-03
          31  0.2790001      1.9202292E-02  5.2182116E-03
          32  0.2880001      1.9823968E-02  5.3746207E-03
          33  0.2970001      2.0507991E-02  5.5299150E-03
          34  0.3060001      2.0695388E-02  5.6965691E-03
          35  0.3150001      2.1736681E-02  5.8815782E-03
          36  0.3240001      2.1448493E-02  6.0846377E-03
          37  0.3330001      2.2876024E-02  6.2991162E-03
          38  0.3420001      2.2647679E-02  6.5153488E-03
          39  0.3510001      2.3914635E-02  6.7229122E-03
          40  0.3600001      2.4050534E-02  6.9136494E-03
          41  0.3690001      2.4839520E-02  7.0819501E-03
          42  0.3780001      2.5371671E-02  7.2255665E-03
          43  0.3870001      2.5658906E-02  7.3454790E-03
          44  0.3960001      2.6619077E-02  7.4456981E-03
          45  0.4050001      2.6298821E-02  7.5337542E-03
          46  0.4140001      2.7718365E-02  7.6190988E-03
          47  0.4230001      2.7356327E-02  7.7121430E-03
          48  0.4320001      2.8691173E-02  7.8201825E-03
          49  0.4410001      2.8508484E-02  7.9446808E-03
          50  0.4500001      3.0239165E-02  8.0783488E-03
          51  0.4590001      3.0632555E-02  8.2058953E-03
          52  0.4680001      2.9788733E-02  8.3073899E-03
          53  0.4770001      2.9810786E-02  8.3640814E-03
          54  0.4860002      3.0968130E-02  8.3646690E-03
          55  0.4950002      3.0656397E-02  8.3101783E-03
          56  0.5040001      3.2030702E-02  8.2157664E-03
          57  0.5130001      3.1442940E-02  8.1085172E-03
          58  0.5220001      3.2966793E-02  8.0204811E-03
          59  0.5310001      3.2875121E-02  7.9787895E-03
          60  0.5400001      3.3767343E-02  7.9961214E-03
          61  0.5490001      3.4201086E-02  8.0663525E-03
          62  0.5580001      3.4424067E-02  8.1678601E-03
          63  0.5670002      3.5409510E-02  8.2724616E-03
          64  0.5760002      3.4930766E-02  8.3553763E-03
          65  0.5850002      3.6490142E-02  8.4022805E-03
          66  0.5940002      3.5504103E-02  8.4118601E-03
          67  0.6030002      3.7433445E-02  8.3942804E-03
          68  0.6120002      3.7000597E-02  8.3666407E-03
          69  0.6210002      3.8230836E-02  8.3472012E-03
          70  0.6300002      3.8380027E-02  8.3500864E-03
          71  0.6390002      3.8874626E-02  8.3821192E-03
          72  0.6480002      3.9631307E-02  8.4425053E-03
          73  0.6570002      3.9358437E-02  8.5249655E-03
          74  0.6660002      4.0744483E-02  8.6209364E-03
          75  0.6750002      3.9676368E-02  8.7224552E-03
          76  0.6840002      4.1710079E-02  8.8239154E-03
          77  0.6930002      4.0891528E-02  8.9225108E-03
          78  0.7020002      4.2520046E-02  9.0177665E-03
          79  0.7110002      4.2335987E-02  9.1105998E-03
          80  0.7200002      4.3166935E-02  9.2024375E-03
          81  0.7290002      4.3642581E-02  9.2945583E-03
          82  0.7380002      4.3644547E-02  9.3877502E-03
          83  0.7470002      4.4801474E-02  9.4822943E-03
          84  0.7560002      4.3947518E-02  9.5780771E-03
          85  0.7650002      4.5803487E-02  9.6747773E-03
          86  0.7740002      4.4557750E-02  9.7720232E-03
          87  0.7830002      4.6640515E-02  9.8694833E-03
          88  0.7920002      4.6077847E-02  9.9669211E-03
          89  0.8010002      4.7305346E-02  1.0064183E-02
          90  0.8100002      4.7451198E-02  1.0161193E-02
          91  0.8190002      4.7791660E-02  1.0257909E-02
          92  0.8280002      4.8667789E-02  1.0354325E-02
          93  0.8370003      4.8094928E-02  1.0450433E-02
          94  0.8460003      4.9718738E-02  1.0546233E-02
          95  0.8550003      4.8210740E-02  1.0641715E-02
          96  0.8640003      5.0595939E-02  1.0736900E-02
          97  0.8730003      4.9612999E-02  1.0831776E-02
          98  0.8820003      5.1292300E-02  1.0926335E-02
          99  0.8910003      5.1063240E-02  1.1020588E-02
         100  0.9000003      5.1801920E-02  1.1114540E-02
         101  0.9090003      5.2348614E-02  1.1208191E-02
         102  0.9180003      5.2119553E-02  1.1301548E-02
         103  0.9270003      5.3460121E-02  1.1394623E-02
         104  0.9360003      5.2241266E-02  1.1487412E-02
         105  0.9450003      5.4389477E-02  1.1579918E-02
         106  0.9540003      5.2947700E-02  1.1672156E-02
         107  0.9630003      5.5129945E-02  1.1764106E-02
         108  0.9720003      5.4484248E-02  1.1855779E-02
         109  0.9810003      5.5675447E-02  1.1947166E-02
         110  0.9900003      5.5848360E-02  1.2038276E-02
         111  0.9990003      5.6020916E-02  1.2129104E-02
