           1  8.9999996E-03  6.9063902E-04  1.4138606E-04
           2  1.7999999E-02  1.3585687E-03  2.7884849E-04
           3  2.6999999E-02  2.0399690E-03  4.1636982E-04
           4  3.5999998E-02  2.7254820E-03  5.5369706E-04
           5  4.4999998E-02  3.3337474E-03  6.9113850E-04
           6  5.3999998E-02  4.0830970E-03  8.2937418E-04
           7  6.2999994E-02  4.5573711E-03  9.6962717E-04
           8  7.1999997E-02  5.4143071E-03  1.1139358E-03
           9  8.1000000E-02  5.8553219E-03  1.2650087E-03
          10  9.0000004E-02  6.7033172E-03  1.4263309E-03
          11  9.9000007E-02  7.2198510E-03  1.6009205E-03
          12  0.1080000      7.9350471E-03  1.7905937E-03
          13  0.1170000      8.5704923E-03  1.9943004E-03
          14  0.1260000      9.2452466E-03  2.2073830E-03
          15  0.1350000      1.0021508E-02  2.4218608E-03
          16  0.1440000      1.0218143E-02  2.6273550E-03
          17  0.1530000      1.1166573E-02  2.8144340E-03
          18  0.1620000      1.1314332E-02  2.9772604E-03
          19  0.1710000      1.2382448E-02  3.1181334E-03
          20  0.1800000      1.2699425E-02  3.2494881E-03
          21  0.1890000      1.3525248E-02  3.3940501E-03
          22  0.1980000      1.4051378E-02  3.5795285E-03
          23  0.2070000      1.4582217E-02  3.8282783E-03
          24  0.2160001      1.7040551E-02  4.1476297E-03
          25  0.2250001      2.1296859E-02  4.5248885E-03
          26  0.2340001      2.4469912E-02  4.9327067E-03
          27  0.2430001      2.6209176E-02  5.3373370E-03
          28  0.2520001      2.6290238E-02  5.7084709E-03
          29  0.2610001      2.7193367E-02  6.0255500E-03
          30  0.2700001      2.7634859E-02  6.2813023E-03
          31  0.2790001      2.8067589E-02  6.4826813E-03
          32  0.2880001      2.8902531E-02  6.6478038E-03
          33  0.2970001      2.8822064E-02  6.8016369E-03
          34  0.3060001      3.0080736E-02  6.9684586E-03
          35  0.3150001      2.9447973E-02  7.1656699E-03
          36  0.3240001      3.1157553E-02  7.3992461E-03
          37  0.3330001      3.0868888E-02  7.6629720E-03
          38  0.3420001      3.2122016E-02  7.9416465E-03
          39  0.3510001      3.2264352E-02  8.2148360E-03
          40  0.3600001      3.2964230E-02  8.4620882E-03
          41  0.3690001      3.3569098E-02  8.6661484E-03
          42  0.3780001      3.3674955E-02  8.8164685E-03
          43  0.3870001      3.4770966E-02  8.9120883E-03
          44  0.3960001      3.4245908E-02  8.9634834E-03
          45  0.4050001      3.5858750E-02  8.9940336E-03
          46  0.4140001      3.5159945E-02  9.0366956E-03
          47  0.4230001      3.6822081E-02  9.1279857E-03
          48  0.4320001      3.6618352E-02  9.2957010E-03
          49  0.4410001      3.7651420E-02  9.5478175E-03
          50  0.4500001      3.7973464E-02  9.8655699E-03
          51  0.4590001      4.2428017E-02  1.0206704E-02
          52  0.4680001      4.6640098E-02  1.0516497E-02
          53  0.4770001      4.8133612E-02  1.0741778E-02
          54  0.4860002      4.6942592E-02  1.0843793E-02
          55  0.4950002      4.9093783E-02  1.0807062E-02
          56  0.5040001      4.8296154E-02  1.0643768E-02
          57  0.5130001      4.4567585E-02  1.0392950E-02
          58  0.5220001      4.2140484E-02  1.0113557E-02
          59  0.5310001      4.2130828E-02  9.8711224E-03
          60  0.5400001      4.2821229E-02  9.7194910E-03
          61  0.5490001      4.3422580E-02  9.6839266E-03
          62  0.5580001      4.3341577E-02  9.7543327E-03
          63  0.5670002      4.4577718E-02  9.8930215E-03
          64  0.5760002      4.3696105E-02  1.0051813E-02
          65  0.5850002      4.5586586E-02  1.0188778E-02
          66  0.5940002      4.4561923E-02  1.0278369E-02
          67  0.6030002      4.6440423E-02  1.0313996E-02
          68  0.6120002      4.6053350E-02  1.0304997E-02
          69  0.6210002      4.7131360E-02  1.0270480E-02
          70  0.6300002      4.7408700E-02  1.0232239E-02
          71  0.6390002      4.7652543E-02  1.0208624E-02
          72  0.6480002      4.8617542E-02  1.0210771E-02
          73  0.6570002      4.7998250E-02  1.0241789E-02
          74  0.6660002      4.9670339E-02  1.0298422E-02
          75  0.6750002      4.8176229E-02  1.0373943E-02
          76  0.6840002      5.0558269E-02  1.0461011E-02
          77  0.6930002      4.9751341E-02  1.0553597E-02
          78  0.7020002      5.1274180E-02  1.0647772E-02
          79  0.7110002      5.1181138E-02  1.0741600E-02
          80  0.7200002      5.1811099E-02  1.0834601E-02
          81  0.7290002      5.2455306E-02  1.0927039E-02
          82  0.7380002      5.2163541E-02  1.1019395E-02
          83  0.7470002      5.3564310E-02  1.1112055E-02
          84  0.7560002      5.2326918E-02  1.1205197E-02
          85  0.7650002      5.4499805E-02  1.1298806E-02
          86  0.7740002      5.3233564E-02  1.1392736E-02
          87  0.7830002      5.5254161E-02  1.1486812E-02
          88  0.7920002      5.4747641E-02  1.1580870E-02
          89  0.8010002      5.5820823E-02  1.1674796E-02
          90  0.8100002      5.6097686E-02  1.1768506E-02
          91  0.8190002      5.6194067E-02  1.1861961E-02
          92  0.8280002      5.7274282E-02  1.1955145E-02
          93  0.8370003      5.6369901E-02  1.2048049E-02
          94  0.8460003      5.8268905E-02  1.2140663E-02
          95  0.8550003      5.6507170E-02  1.2232991E-02
          96  0.8640003      5.9074104E-02  1.2325034E-02
          97  0.8730003      5.8114469E-02  1.2416791E-02
          98  0.8820003      5.9683204E-02  1.2508254E-02
          99  0.8910003      5.9550047E-02  1.2599432E-02
         100  0.9000003      6.0090959E-02  1.2690330E-02
         101  0.9090003      6.0804546E-02  1.2780952E-02
         102  0.9180003      6.0292840E-02  1.2871300E-02
         103  0.9270003      6.1869323E-02  1.2961381E-02
         104  0.9360003      6.0285330E-02  1.3051197E-02
         105  0.9450003      6.2736571E-02  1.3140748E-02
         106  0.9540003      6.1287105E-02  1.3230048E-02
         107  0.9630003      6.3400149E-02  1.3319084E-02
         108  0.9720003      6.2817156E-02  1.3407855E-02
         109  0.9810003      6.3854396E-02  1.3496366E-02
         110  0.9900003      6.4158916E-02  1.3584609E-02
         111  0.9990003      6.4094901E-02  1.3672592E-02
