           1  1.7999999E-02  1.3801455E-03  2.8687352E-04
           2  3.5999998E-02  2.7742386E-03  5.7111157E-04
           3  5.3999998E-02  4.1633844E-03  8.5315556E-04
           4  7.1999997E-02  5.5297613E-03  1.1302546E-03
           5  8.9999996E-02  6.8566799E-03  1.4043773E-03
           6  0.1080000      8.1283450E-03  1.6934290E-03
           7  0.1260000      9.3301535E-03  2.0243449E-03
           8  0.1440000      1.0448337E-02  2.3951139E-03
           9  0.1620000      1.1471450E-02  2.7551798E-03
          10  0.1800000      1.2875736E-02  3.0591276E-03
          11  0.1980000      1.4269412E-02  3.3492851E-03
          12  0.2160000      1.5616953E-02  3.7427759E-03
          13  0.2340000      1.6903996E-02  4.2791846E-03
          14  0.2520000      1.8116713E-02  4.8443540E-03
          15  0.2700000      1.9242167E-02  5.3043053E-03
          16  0.2880000      2.0400405E-02  5.6466819E-03
          17  0.3060001      2.1638751E-02  5.9709223E-03
          18  0.3240001      2.2780955E-02  6.3634659E-03
          19  0.3420001      2.3812771E-02  6.8128519E-03
          20  0.3600001      2.4721622E-02  7.2464016E-03
          21  0.3780001      2.5743842E-02  7.5979130E-03
          22  0.3960001      2.7035654E-02  7.8383591E-03
          23  0.4140001      2.8290749E-02  7.9978490E-03
          24  0.4320001      2.9027879E-02  8.1692077E-03
          25  0.4500001      3.1152129E-02  8.4256520E-03
          26  0.4680001      3.1596899E-02  8.7009482E-03
          27  0.4860001      3.2687247E-02  8.8211382E-03
          28  0.5040001      3.3631027E-02  8.7009044E-03
          29  0.5220001      3.4418702E-02  8.4782746E-03
          30  0.5400001      3.5040557E-02  8.4013389E-03
          31  0.5580001      3.5484493E-02  8.5466234E-03
          32  0.5760002      3.6527455E-02  8.7468522E-03
          33  0.5940002      3.8053513E-02  8.8293785E-03
          34  0.6120002      3.9438963E-02  8.7982668E-03
          35  0.6300002      4.0669978E-02  8.7797446E-03
          36  0.6480002      4.1735470E-02  8.8652698E-03
          37  0.6660002      4.2624593E-02  9.0416642E-03
          38  0.6840002      4.3328226E-02  9.2482213E-03
          39  0.7020002      4.3835640E-02  9.4477087E-03
          40  0.7200002      4.4144213E-02  9.6377889E-03
          41  0.7380002      4.4699669E-02  9.8280888E-03
          42  0.7560002      4.6310186E-02  1.0023427E-02
          43  0.7740002      4.7750533E-02  1.0222537E-02
          44  0.7920002      4.9008012E-02  1.0422583E-02
          45  0.8100002      5.0072253E-02  1.0621817E-02
          46  0.8280002      5.0933480E-02  1.0819692E-02
          47  0.8460003      5.1581562E-02  1.1016206E-02
          48  0.8640003      5.2012563E-02  1.1211484E-02
          49  0.8820003      5.2219748E-02  1.1405597E-02
          50  0.9000003      5.2206755E-02  1.1598559E-02
