           1  1.7999999E-02  1.3801455E-03  2.8462498E-04
           2  3.5999998E-02  2.7742386E-03  5.6706963E-04
           3  5.3999998E-02  4.1633844E-03  8.4708730E-04
           4  7.1999997E-02  5.5297613E-03  1.1234640E-03
           5  8.9999996E-02  6.8566799E-03  1.3984725E-03
           6  0.1080000      8.1283450E-03  1.6859327E-03
           7  0.1260000      9.3301535E-03  2.0058583E-03
           8  0.1440000      1.0448337E-02  2.3557516E-03
           9  0.1620000      1.1471450E-02  2.6959337E-03
          10  0.1800000      1.2875736E-02  2.9941252E-03
          11  0.1980000      1.4269412E-02  3.2931322E-03
          12  0.2160000      1.5616953E-02  3.6925755E-03
          13  0.2340000      1.6903996E-02  4.2165229E-03
          14  0.2520000      1.8116713E-02  4.7585112E-03
          15  0.2700000      1.9242167E-02  5.2040974E-03
          16  0.2880000      2.0268559E-02  5.5514472E-03
          17  0.3060001      2.1185100E-02  5.8910241E-03
          18  0.3240001      2.2323132E-02  6.2848241E-03
          19  0.3420001      2.3429751E-02  6.6994196E-03
          20  0.3600001      2.4413347E-02  7.0626871E-03
          21  0.3780001      2.5736153E-02  7.3432792E-03
          22  0.3960001      2.7098000E-02  7.5694458E-03
          23  0.4140001      2.8007805E-02  7.7979430E-03
          24  0.4320001      2.9643238E-02  8.0589224E-03
          25  0.4500001      3.0913770E-02  8.3038108E-03
          26  0.4680001      3.1130433E-02  8.4177796E-03
          27  0.4860001      3.2285988E-02  8.3302986E-03
          28  0.5040001      3.3295572E-02  8.1397034E-03
          29  0.5220001      3.4149230E-02  8.0857305E-03
          30  0.5400001      3.4836531E-02  8.3005158E-03
          31  0.5580001      3.5345495E-02  8.6282780E-03
          32  0.5760002      3.5940051E-02  8.8108620E-03
          33  0.5940002      3.7521720E-02  8.7655112E-03
          34  0.6120002      3.8963974E-02  8.6326580E-03
          35  0.6300002      4.0252686E-02  8.6070951E-03
          36  0.6480002      4.1376710E-02  8.7499516E-03
          37  0.6660002      4.2324603E-02  8.9808684E-03
          38  0.6840002      4.3087125E-02  9.2062373E-03
          39  0.7020002      4.3653250E-02  9.3967915E-03
          40  0.7200002      4.4020236E-02  9.5703974E-03
          41  0.7380002      4.4180930E-02  9.7489655E-03
          42  0.7560002      4.5827925E-02  9.9392626E-03
          43  0.7740002      4.7319651E-02  1.0137388E-02
          44  0.7920002      4.8629344E-02  1.0337997E-02
          45  0.8100002      4.9746454E-02  1.0538164E-02
          46  0.8280002      5.0660849E-02  1.0736998E-02
          47  0.8460003      5.1362336E-02  1.0934464E-02
          48  0.8640003      5.1846623E-02  1.1130671E-02
          49  0.8820003      5.2106857E-02  1.1325696E-02
          50  0.9000003      5.2135706E-02  1.1519552E-02
