   0.000000      1.3887944E-11
  2.0000000E-02  9.8595153E-11
  3.9999999E-02  6.4614325E-10
  5.9999999E-02  3.9089358E-09
  7.9999998E-02  2.1829550E-08
  9.9999994E-02  1.1253496E-07
  0.1200000      5.3553447E-07
  0.1400000      2.3525752E-06
  0.1600000      9.5401592E-06
  0.1800000      3.5712859E-05
  0.2000000      1.2340980E-04
  0.2200000      3.9366898E-04
  0.2400000      1.1592294E-03
  0.2600000      3.1511108E-03
  0.2800000      7.9070525E-03
  0.3000000      1.8315647E-02
  0.3200000      3.9163895E-02
  0.3400000      7.7304743E-02
  0.3600000      0.1408585    
  0.3800000      0.2369277    
  0.4000000      0.3678795    
  0.4200000      0.5272923    
  0.4400000      0.6976763    
  0.4600000      0.8521438    
  0.4800000      0.9607894    
  0.5000000       1.000000    
  0.5200000      0.9607895    
  0.5400000      0.8521436    
  0.5600000      0.6976763    
  0.5800000      0.5272925    
  0.6000000      0.3678793    
  0.6200000      0.2369277    
  0.6400000      0.1408585    
  0.6600000      7.7304669E-02
  0.6800000      3.9163895E-02
  0.7000000      1.8315647E-02
  0.7200000      7.9070451E-03
  0.7400000      3.1511108E-03
  0.7600000      1.1592294E-03
  0.7800000      3.9366956E-04
  0.8000000      1.2340980E-04
  0.8200000      3.5712859E-05
  0.8400000      9.5401774E-06
  0.8600000      2.3525752E-06
  0.8800000      5.3553447E-07
  0.9000000      1.1253539E-07
  0.9200000      2.1829550E-08
  0.9400000      3.9089358E-09
  0.9600000      6.4614453E-10
  0.9800000      9.8594966E-11
   1.000000      1.3887944E-11
   1.020000      1.8058333E-12
   1.040000      2.1675775E-13
   1.060000      2.4017470E-14
   1.080000      2.4565781E-15
   1.100000      2.3195227E-16
   1.120000      2.0217110E-17
   1.140000      1.6266661E-18
   1.160000      1.2081896E-19
   1.180000      8.2837259E-21
   1.200000      5.2428458E-22
   1.220000      3.0631904E-23
   1.240000      1.6520882E-24
   1.260000      8.2252628E-26
   1.280000      3.7803062E-27
   1.300000      1.6038231E-28
   1.320000      6.2811136E-30
   1.340000      2.2708012E-31
   1.360000      7.5784525E-33
   1.380000      2.3347171E-34
   1.400000      6.6397279E-36
   1.420000      1.7430852E-37
   1.440000      4.2241175E-39
   1.460000      9.4496562E-41
   1.480000      1.9520088E-42
   1.500000      3.7835059E-44
   1.520000       0.000000    
   1.540000       0.000000    
   1.560000       0.000000    
   1.580000       0.000000    
   1.600000       0.000000    
   1.620000       0.000000    
   1.640000       0.000000    
   1.660000       0.000000    
   1.680000       0.000000    
   1.700000       0.000000    
   1.720000       0.000000    
   1.740000       0.000000    
   1.760000       0.000000    
   1.780000       0.000000    
   1.800000       0.000000    
   1.820000       0.000000    
   1.840000       0.000000    
   1.860000       0.000000    
   1.880000       0.000000    
   1.900000       0.000000    
   1.920000       0.000000    
   1.940000       0.000000    
   1.960000       0.000000    
   1.980000       0.000000    
   2.000000       0.000000    

