    0.0000000000E+00    0.1051200000E+01
    0.1000000000E+00    0.1051277381E+01
    0.2000000000E+00    0.1051371871E+01
    0.3000000000E+00    0.1051487247E+01
    0.4000000000E+00    0.1051628116E+01
    0.5000000000E+00    0.1051800096E+01
    0.6000000000E+00    0.1052010038E+01
    0.7000000000E+00    0.1052266291E+01
    0.8000000000E+00    0.1052579024E+01
    0.9000000000E+00    0.1052960617E+01
    0.1000000000E+01    0.1053426129E+01
    0.1100000000E+01    0.1053993864E+01
    0.1200000000E+01    0.1054686043E+01
    0.1300000000E+01    0.1055529607E+01
    0.1400000000E+01    0.1056557166E+01
    0.1500000000E+01    0.1057808111E+01
    0.1600000000E+01    0.1059329910E+01
    0.1700000000E+01    0.1061179586E+01
    0.1800000000E+01    0.1063425388E+01
    0.1900000000E+01    0.1066148630E+01
    0.2000000000E+01    0.1069445640E+01
    0.2100000000E+01    0.1073429741E+01
    0.2200000000E+01    0.1078233100E+01
    0.2300000000E+01    0.1084008205E+01
    0.2400000000E+01    0.1090928630E+01
    0.2500000000E+01    0.1099188589E+01
    0.2600000000E+01    0.1109000690E+01
    0.2700000000E+01    0.1120591097E+01
    0.2800000000E+01    0.1134191316E+01
    0.2900000000E+01    0.1150025823E+01
    0.3000000000E+01    0.1168295065E+01
    0.3100000000E+01    0.1189153931E+01
    0.3200000000E+01    0.1212686782E+01
    0.3300000000E+01    0.1238881376E+01
    0.3400000000E+01    0.1267605430E+01
    0.3500000000E+01    0.1298590597E+01
    0.3600000000E+01    0.1331428848E+01
    0.3700000000E+01    0.1365585013E+01
    0.3800000000E+01    0.1400426581E+01
    0.3900000000E+01    0.1435268150E+01
    0.4000000000E+01    0.1469424315E+01
    0.4100000000E+01    0.1502262566E+01
    0.4200000000E+01    0.1533247733E+01
    0.4300000000E+01    0.1561971786E+01
    0.4400000000E+01    0.1588166381E+01
    0.4500000000E+01    0.1611699232E+01
    0.4600000000E+01    0.1632558097E+01
    0.4700000000E+01    0.1650827339E+01
    0.4800000000E+01    0.1666661847E+01
    0.4900000000E+01    0.1680262066E+01
    0.5000000000E+01    0.1691852473E+01
    0.5100000000E+01    0.1701664573E+01
    0.5200000000E+01    0.1709924533E+01
    0.5300000000E+01    0.1716844957E+01
    0.5400000000E+01    0.1722620063E+01
    0.5500000000E+01    0.1727423422E+01
    0.5600000000E+01    0.1731407522E+01
    0.5700000000E+01    0.1734704532E+01
    0.5800000000E+01    0.1737427774E+01
    0.5900000000E+01    0.1739673577E+01
    0.6000000000E+01    0.1741523253E+01
    0.6100000000E+01    0.1743045051E+01
    0.6200000000E+01    0.1744295997E+01
    0.6300000000E+01    0.1745323555E+01
    0.6400000000E+01    0.1746167119E+01
    0.6500000000E+01    0.1746859298E+01
    0.6600000000E+01    0.1747427034E+01
    0.6700000000E+01    0.1747892546E+01
    0.6800000000E+01    0.1748274139E+01
    0.6900000000E+01    0.1748586872E+01
    0.7000000000E+01    0.1748843124E+01
    0.7100000000E+01    0.1749053067E+01
    0.7200000000E+01    0.1749225047E+01
    0.7300000000E+01    0.1749365916E+01
    0.7400000000E+01    0.1749481292E+01
    0.7500000000E+01    0.1749575782E+01
    0.7600000000E+01    0.1749653163E+01
    0.7700000000E+01    0.1749716530E+01
    0.7800000000E+01    0.1749768419E+01
    0.7900000000E+01    0.1749810907E+01
    0.8000000000E+01    0.1749845698E+01
    0.8100000000E+01    0.1749874185E+01
    0.8200000000E+01    0.1749897510E+01
    0.8300000000E+01    0.1749916608E+01
    0.8400000000E+01    0.1749932245E+01
    0.8500000000E+01    0.1749945048E+01
    0.8600000000E+01    0.1749955530E+01
    0.8700000000E+01    0.1749964113E+01
    0.8800000000E+01    0.1749971139E+01
    0.8900000000E+01    0.1749976893E+01
    0.9000000000E+01    0.1749981603E+01
    0.9100000000E+01    0.1749985460E+01
    0.9200000000E+01    0.1749988617E+01
    0.9300000000E+01    0.1749991203E+01
    0.9400000000E+01    0.1749993319E+01
    0.9500000000E+01    0.1749995052E+01
    0.9600000000E+01    0.1749996471E+01
    0.9700000000E+01    0.1749997633E+01
    0.9800000000E+01    0.1749998584E+01
    0.9900000000E+01    0.1749999362E+01
    0.1000000000E+02    0.1750000000E+01
