  0.5450000000E+01  0.1700347567E+01  0.7216589174E+00  0.2335623854E+01  0.5203976968E+00
  0.5550000000E+01  0.1711584581E+01  0.7057323008E+00  0.2356981795E+01  0.5082730069E+00
  0.5650000000E+01  0.1721404895E+01  0.6916413366E+00  0.2375672111E+01  0.4975826065E+00
  0.5750000000E+01  0.1730051080E+01  0.6791674814E+00  0.2392132175E+01  0.4881460085E+00
  0.5850000000E+01  0.1737656103E+01  0.6681613282E+00  0.2406608798E+01  0.4798400384E+00
  0.5950000000E+01  0.1744325830E+01  0.6584882857E+00  0.2419302026E+01  0.4725554725E+00
  0.6050000000E+01  0.1750156686E+01  0.6500189606E+00  0.2430395428E+01  0.4661889797E+00
  0.6150000000E+01  0.1755238761E+01  0.6426290687E+00  0.2440061033E+01  0.4606426060E+00
  0.6250000000E+01  0.1759655940E+01  0.6362008827E+00  0.2448459213E+01  0.4558245297E+00
  0.6350000000E+01  0.1763485622E+01  0.6306245103E+00  0.2455737983E+01  0.4516497523E+00
  0.6450000000E+01  0.1766798532E+01  0.6257987112E+00  0.2462032565E+01  0.4480404915E+00
  0.6550000000E+01  0.1769658722E+01  0.6216312675E+00  0.2467465363E+01  0.4449262826E+00
  0.6650000000E+01  0.1772123736E+01  0.6180389927E+00  0.2472146273E+01  0.4422438455E+00
  0.6750000000E+01  0.1774244911E+01  0.6149474680E+00  0.2476173262E+01  0.4399367772E+00
  0.6850000000E+01  0.1776067753E+01  0.6122905905E+00  0.2479633115E+01  0.4379551304E+00
  0.6950000000E+01  0.1777632386E+01  0.6100099995E+00  0.2482602294E+01  0.4362549192E+00
  0.7050000000E+01  0.1778974021E+01  0.6080544362E+00  0.2485147853E+01  0.4347975923E+00
  0.7150000000E+01  0.1780123426E+01  0.6063790797E+00  0.2487328353E+01  0.4335494995E+00
  0.7250000000E+01  0.1781107393E+01  0.6049448858E+00  0.2489194760E+01  0.4324813718E+00
  0.7350000000E+01  0.1781949181E+01  0.6037179524E+00  0.2490791294E+01  0.4315678262E+00
  0.7450000000E+01  0.1782668926E+01  0.6026689235E+00  0.2492156227E+01  0.4307869070E+00
  0.7550000000E+01  0.1783284024E+01  0.6017724400E+00  0.2493322605E+01  0.4301196645E+00
  0.7650000000E+01  0.1783809469E+01  0.6010066388E+00  0.2494318905E+01  0.4295497740E+00
  0.7750000000E+01  0.1784258169E+01  0.6003527038E+00  0.2495169633E+01  0.4290631944E+00
  0.7850000000E+01  0.1784641214E+01  0.5997944643E+00  0.2495895841E+01  0.4286478659E+00
  0.7950000000E+01  0.1784968127E+01  0.5993180405E+00  0.2496515598E+01  0.4282934414E+00
  0.8050000000E+01  0.1785247069E+01  0.5989115324E+00  0.2497044392E+01  0.4279910533E+00
  0.8150000000E+01  0.1785485033E+01  0.5985647458E+00  0.2497495489E+01  0.4277331078E+00
  0.8250000000E+01  0.1785688008E+01  0.5982689549E+00  0.2497880246E+01  0.4275131065E+00
  0.8350000000E+01  0.1785861112E+01  0.5980166958E+00  0.2498208372E+01  0.4273254923E+00
  0.8450000000E+01  0.1786008725E+01  0.5978015872E+00  0.2498488172E+01  0.4271655152E+00
  0.8550000000E+01  0.1786134586E+01  0.5976181766E+00  0.2498726739E+01  0.4270291169E+00
  0.8650000000E+01  0.1786241893E+01  0.5974618064E+00  0.2498930131E+01  0.4269128315E+00
  0.8750000000E+01  0.1786333373E+01  0.5973285000E+00  0.2499103523E+01  0.4268137001E+00
  0.8850000000E+01  0.1786411356E+01  0.5972148624E+00  0.2499251331E+01  0.4267291971E+00
  0.8950000000E+01  0.1786477829E+01  0.5971179971E+00  0.2499377323E+01  0.4266571676E+00
  0.9050000000E+01  0.1786534489E+01  0.5970354321E+00  0.2499484714E+01  0.4265957730E+00
  0.9150000000E+01  0.1786582783E+01  0.5969650591E+00  0.2499576246E+01  0.4265434450E+00
  0.9250000000E+01  0.1786623945E+01  0.5969050796E+00  0.2499654260E+01  0.4264988460E+00
  0.9350000000E+01  0.1786659029E+01  0.5968539598E+00  0.2499720749E+01  0.4264608354E+00
  0.9450000000E+01  0.1786688940E+01  0.5968103908E+00  0.2499777416E+01  0.4264284408E+00
  0.9550000000E+01  0.1786714470E+01  0.5967732532E+00  0.2499825709E+01  0.4264008332E+00
  0.9650000000E+01  0.1786736382E+01  0.5967415798E+00  0.2499866867E+01  0.4263773067E+00
  0.9750000000E+01  0.1786755662E+01  0.5967144937E+00  0.2499901943E+01  0.4263572626E+00
  0.9850000000E+01  0.1786774451E+01  0.5966910310E+00  0.2499931797E+01  0.4263401943E+00
  0.9950000000E+01  0.1786796915E+01  0.5966682668E+00  0.2499952609E+01  0.4263248345E+00
