  0.5450000000E+01  0.1665506820E+01  0.7545464775E+00  0.2263887097E+01  0.5469754115E+00
  0.5550000000E+01  0.1689923190E+01  0.7269308346E+00  0.2311098124E+01  0.5253555969E+00
  0.5650000000E+01  0.1707425970E+01  0.7059948559E+00  0.2345048699E+01  0.5091345006E+00
  0.5750000000E+01  0.1720539316E+01  0.6894562577E+00  0.2370544539E+01  0.4964219094E+00
  0.5850000000E+01  0.1730805690E+01  0.6759386639E+00  0.2390539229E+01  0.4860931384E+00
  0.5950000000E+01  0.1739136432E+01  0.6646204159E+00  0.2406784264E+01  0.4774829902E+00
  0.6050000000E+01  0.1746069133E+01  0.6549997017E+00  0.2420315424E+01  0.4701882995E+00
  0.6150000000E+01  0.1751930429E+01  0.6467530823E+00  0.2431763240E+01  0.4639511682E+00
  0.6250000000E+01  0.1756930610E+01  0.6396557992E+00  0.2441534321E+01  0.4585938345E+00
  0.6350000000E+01  0.1761215688E+01  0.6335389124E+00  0.2449911445E+01  0.4539838005E+00
  0.6450000000E+01  0.1764895037E+01  0.6282669476E+00  0.2457106783E+01  0.4500156531E+00
  0.6550000000E+01  0.1768055777E+01  0.6237264001E+00  0.2463289595E+01  0.4466016809E+00
  0.6650000000E+01  0.1770770243E+01  0.6198197517E+00  0.2468600617E+01  0.4436669570E+00
  0.6750000000E+01  0.1773099980E+01  0.6164621917E+00  0.2473159728E+01  0.4411466215E+00
  0.6850000000E+01  0.1775098000E+01  0.6135796287E+00  0.2477070294E+01  0.4389842272E+00
  0.6950000000E+01  0.1776810213E+01  0.6111073085E+00  0.2480421901E+01  0.4371305931E+00
  0.7050000000E+01  0.1778276435E+01  0.6089887249E+00  0.2483292295E+01  0.4355429120E+00
  0.7150000000E+01  0.1779531178E+01  0.6071746846E+00  0.2485748899E+01  0.4341839955E+00
  0.7250000000E+01  0.1780604312E+01  0.6056224689E+00  0.2487850099E+01  0.4330216068E+00
  0.7350000000E+01  0.1781521651E+01  0.6042950727E+00  0.2489646367E+01  0.4320278619E+00
  0.7450000000E+01  0.1782305462E+01  0.6031605123E+00  0.2491181253E+01  0.4311786903E+00
  0.7550000000E+01  0.1782974924E+01  0.6021911986E+00  0.2492492274E+01  0.4304533510E+00
  0.7650000000E+01  0.1783546527E+01  0.6013633756E+00  0.2493611700E+01  0.4298339999E+00
  0.7750000000E+01  0.1784034436E+01  0.6006566179E+00  0.2494567253E+01  0.4293053064E+00
  0.7850000000E+01  0.1784450804E+01  0.6000533867E+00  0.2495382717E+01  0.4288541151E+00
  0.7950000000E+01  0.1784806047E+01  0.5995386390E+00  0.2496078480E+01  0.4284691482E+00
  0.8050000000E+01  0.1785109082E+01  0.5990994844E+00  0.2496672006E+01  0.4281407465E+00
  0.8150000000E+01  0.1785367543E+01  0.5987248865E+00  0.2497178236E+01  0.4278606430E+00
  0.8250000000E+01  0.1785587958E+01  0.5984054022E+00  0.2497609954E+01  0.4276217669E+00
  0.8350000000E+01  0.1785775907E+01  0.5981329571E+00  0.2497978084E+01  0.4274180736E+00
  0.8450000000E+01  0.1785936155E+01  0.5979006504E+00  0.2498291962E+01  0.4272443984E+00
  0.8550000000E+01  0.1786072777E+01  0.5977025867E+00  0.2498559560E+01  0.4270963302E+00
  0.8650000000E+01  0.1786189248E+01  0.5975337317E+00  0.2498787686E+01  0.4269701027E+00
  0.8750000000E+01  0.1786288537E+01  0.5973897875E+00  0.2498982150E+01  0.4268625012E+00
  0.8850000000E+01  0.1786373180E+01  0.5972670860E+00  0.2499147911E+01  0.4267707826E+00
  0.8950000000E+01  0.1786445343E+01  0.5971624975E+00  0.2499289200E+01  0.4266926071E+00
  0.9050000000E+01  0.1786506882E+01  0.5970733517E+00  0.2499409624E+01  0.4266259795E+00
  0.9150000000E+01  0.1786559391E+01  0.5969973713E+00  0.2499512262E+01  0.4265691998E+00
  0.9250000000E+01  0.1786604254E+01  0.5969326139E+00  0.2499599738E+01  0.4265208208E+00
  0.9350000000E+01  0.1786642693E+01  0.5968774230E+00  0.2499674291E+01  0.4264796138E+00
  0.9450000000E+01  0.1786675832E+01  0.5968303866E+00  0.2499737827E+01  0.4264445406E+00
  0.9550000000E+01  0.1786704776E+01  0.5967903005E+00  0.2499791975E+01  0.4264147341E+00
  0.9650000000E+01  0.1786730745E+01  0.5967561382E+00  0.2499838120E+01  0.4263894878E+00
  0.9750000000E+01  0.1786755287E+01  0.5967270248E+00  0.2499877445E+01  0.4263682605E+00
  0.9850000000E+01  0.1786780669E+01  0.5967022142E+00  0.2499910958E+01  0.4263507037E+00
  0.9950000000E+01  0.1786798989E+01  0.5966719948E+00  0.2499916820E+01  0.4263307973E+00
