  0.5450000000E+01  0.1675609280E+01  0.7775267426E+00  0.2284922962E+01  0.5627323921E+00
  0.5550000000E+01  0.1679352176E+01  0.7720262710E+00  0.2292071526E+01  0.5585021753E+00
  0.5650000000E+01  0.1683004835E+01  0.7666278327E+00  0.2299053869E+01  0.5543558983E+00
  0.5750000000E+01  0.1686570650E+01  0.7613277452E+00  0.2305876050E+01  0.5502903908E+00
  0.5850000000E+01  0.1690052910E+01  0.7561225580E+00  0.2312543947E+01  0.5463026791E+00
  0.5950000000E+01  0.1693454747E+01  0.7510090184E+00  0.2319063162E+01  0.5423899623E+00
  0.6050000000E+01  0.1696779126E+01  0.7459840520E+00  0.2325439003E+01  0.5385495972E+00
  0.6150000000E+01  0.1700028851E+01  0.7410447483E+00  0.2331676501E+01  0.5347790850E+00
  0.6250000000E+01  0.1703206579E+01  0.7361883480E+00  0.2337780429E+01  0.5310760609E+00
  0.6350000000E+01  0.1706314831E+01  0.7314122324E+00  0.2343755313E+01  0.5274382837E+00
  0.6450000000E+01  0.1709355995E+01  0.7267139133E+00  0.2349605456E+01  0.5238636275E+00
  0.6550000000E+01  0.1712332342E+01  0.7220910237E+00  0.2355334951E+01  0.5203500732E+00
  0.6650000000E+01  0.1715246032E+01  0.7175413101E+00  0.2360947693E+01  0.5168957013E+00
  0.6750000000E+01  0.1718099120E+01  0.7130626245E+00  0.2366447393E+01  0.5134986852E+00
  0.6850000000E+01  0.1720893563E+01  0.7086529179E+00  0.2371837594E+01  0.5101572850E+00
  0.6950000000E+01  0.1723631227E+01  0.7043102337E+00  0.2377121672E+01  0.5068698418E+00
  0.7050000000E+01  0.1726313894E+01  0.7000327020E+00  0.2382302858E+01  0.5036347728E+00
  0.7150000000E+01  0.1728943263E+01  0.6958185344E+00  0.2387384236E+01  0.5004505662E+00
  0.7250000000E+01  0.1731520961E+01  0.6916660191E+00  0.2392368759E+01  0.4973157772E+00
  0.7350000000E+01  0.1734048541E+01  0.6875735161E+00  0.2397259255E+01  0.4942290235E+00
  0.7450000000E+01  0.1736527492E+01  0.6835394531E+00  0.2402058432E+01  0.4911889820E+00
  0.7550000000E+01  0.1738959238E+01  0.6795623218E+00  0.2406768887E+01  0.4881943853E+00
  0.7650000000E+01  0.1741345145E+01  0.6756406742E+00  0.2411393112E+01  0.4852440183E+00
  0.7750000000E+01  0.1743686521E+01  0.6717731192E+00  0.2415933497E+01  0.4823367152E+00
  0.7850000000E+01  0.1745984625E+01  0.6679583197E+00  0.2420392340E+01  0.4794713572E+00
  0.7950000000E+01  0.1748240662E+01  0.6641949893E+00  0.2424771850E+01  0.4766468694E+00
  0.8050000000E+01  0.1750455790E+01  0.6604818902E+00  0.2429074149E+01  0.4738622188E+00
  0.8150000000E+01  0.1752631125E+01  0.6568178301E+00  0.2433301280E+01  0.4711164119E+00
  0.8250000000E+01  0.1754767737E+01  0.6532016603E+00  0.2437455209E+01  0.4684084927E+00
  0.8350000000E+01  0.1756866658E+01  0.6496322733E+00  0.2441537831E+01  0.4657375409E+00
  0.8450000000E+01  0.1758928879E+01  0.6461086009E+00  0.2445550971E+01  0.4631026698E+00
  0.8550000000E+01  0.1760955357E+01  0.6426296121E+00  0.2449496388E+01  0.4605030249E+00
  0.8650000000E+01  0.1762947013E+01  0.6391943114E+00  0.2453375780E+01  0.4579377820E+00
  0.8750000000E+01  0.1764904734E+01  0.6358017374E+00  0.2457190783E+01  0.4554061463E+00
  0.8850000000E+01  0.1766829376E+01  0.6324509614E+00  0.2460942977E+01  0.4529073510E+00
  0.8950000000E+01  0.1768721760E+01  0.6291410874E+00  0.2464633880E+01  0.4504406569E+00
